ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
1.0,0.7913185080547551,0.4464675629867358,-0.15569991220284093,0.4039946662517212,0.5208724557063487,0.01550356402644297,-0.2545310180533019,0.4904270780270547,0.35704311073837236,0.6702777635423188,0.31390529466390377,0.5489642654956813,0.6809975224933481,0.4650573418514781,0.32225735423107976,0.38471061950523544,0.29289211416958816,-0.04869580156063474,-0.20255534416823937,0.6276516311233523,0.40123509243312155,-0.04688995685343203,0.3692708727527972,0.15192253142908352,0.22000742269122256,-0.05753159689772927,0.36950506041377046,0.03157734031217825,0.7387586885174087,0.35370042795106044,0.5155693608451001,0.3897972336614152,0.5755457332104434,0.6158324191651705,0.5568776419942102,0.7975923595490423,0.2469749430320388,0.6113401642182161,0.34112661714942305,0.4231195245955951,0.7110266398475831,0.7146051754490359,0.6650863646537232,0.4967884595408484,0.1774796401732693,0.33815672207667863,0.29753566742033427,0.45149839277297626,0.4952799852539774
0.7913185080547551,1.0,0.737667419699658,-0.21970900555321576,0.7020070153606293,0.8503904483789436,0.17543921737083984,-0.2820045102519284,0.8802278794050332,0.7841444571296595,0.9148658515400189,0.6667777077588652,0.8604081730406955,0.9436144091612821,0.8014793852637173,0.7475851536212597,0.8339690253635778,0.5221998124100692,0.2718077188796738,0.14717666767874646,0.8984534966496538,0.7430304648680709,0.26753059673818297,0.7967254456637619,-0.24819008373620502,0.55293253007932,0.32641809600638805,0.7104315412137218,0.025127644331433115,0.7915949016224202,0.782628467055321,0.7739533500445588,0.20647395399070123,0.8997160419987569,0.9137226396256773,0.9257811719097001,0.8607859511108293,0.6199086498928157,0.9066196826055298,0.7498768135806709,0.7814904113655824,0.752940279176015,0.8871031934444165,0.7969188122592727,0.7768947558024257,0.6125940890497054,0.01773729782689135,0.7287898348255863,0.7998324135234786,0.7396946581343549
0.4464675629867358,0.737667419699658,1.0,-0.1156277642392537,0.4857676108051245,0.8598407191115846,0.528027196896685,-0.18678965258771615,0.6842022622499379,0.8424014361295723,0.8182848877117498,0.7090004853975558,0.86315871866771,0.7208829749171758,0.8311420379210693,0.6288521785651907,0.76478286697205,0.8974531247552753,0.40717360302666344,0.5207961872638366,0.7400342055815968,0.6330455341735335,0.4423676045517347,0.8231483929585967,-0.5448141282814094,0.8485851077715466,0.5589491212963231,0.7517715189039786,0.18786553302945866,0.5858571753590583,0.72476340160873,0.4970630623871975,-0.033141132848628144,0.8632233514762117,0.7279501152419411,0.7741868995126465,0.50797163120216,0.7937661666755423,0.6574534256578641,0.887364531712384,0.9359297341517483,0.540529076055934,0.5727711024141813,0.38572270563895344,0.8329922359326927,0.8496025417424763,0.09029245147484827,0.8567522988508619,0.766557902431619,0.8833745551494039
-0.15569991220284093,-0.21970900555321576,-0.1156277642392537,1.0,0.05965928268816288,-0.11698211045869192,0.48884722932947605,0.6441016119063167,-0.21858503454748182,-0.1435339897130709,-0.22545120128346782,0.3229799666642298,-0.16322992629715227,-0.15782123340957466,-0.02034006162910607,-0.12722367135344917,-0.08922541322371273,-0.034523613674864964,0.32256418355757843,0.3988176295506272,-0.08103750836238471,-0.033403574294630346,0.6200540555338766,-0.1823103346691536,0.45212322508466596,0.14629171781079145,0.482199349721256,-0.01570185632853925,0.6046399209375934,-0.09868664061776555,-0.18446213872414569,-0.278261844893449,0.4288500598849579,-0.10012921520327363,-0.20817700378999923,-0.23894345703069308,-0.1900370374571499,0.27688773770740127,-0.42720359555629706,0.021333586923196347,-0.1765591874966158,0.07161265065856712,-0.217475015192628,-0.3464705595545761,0.0048974134101607,0.0026132156320920357,0.4472915272768095,-0.04773098567636699,0.0967889310460097,-0.20696760421143023
0.4039946662517212,0.7020070153606293,0.4857676108051245,0.05965928268816288,1.0,0.6746588527465427,0.3146057483467677,0.10398845530097788,0.831812777933306,0.7197009140061589,0.5714938252153385,0.7549770723105032,0.6141238719049421,0.6623661195439173,0.5681739755131295,0.7993614363381621,0.8168787703148892,0.32465448591661233,0.6360134901161635,0.24708101782622519,0.7939398207772997,0.7926016379037619,0.5173380779345126,0.7810107616328397,-0.24084963699571604,0.47617062325698006,0.46417718630959864,0.7697390182103779,0.2389332014275328,0.5411638621426479,0.7977506862105754,0.5412489581255885,0.20692937778794004,0.7029748362362608,0.5741189195549313,0.7736348985728418,0.545929398278019,0.5284555388073519,0.713572021372616,0.6862353546128305,0.5223482833403724,0.3905775425233569,0.4818194986311993,0.6432953379838431,0.5042067454837142,0.6363848509654377,-0.19651228417043298,0.6790694614963418,0.8339816123824209,0.5914697951199818
0.5208724557063487,0.8503904483789436,0.8598407191115846,-0.11698211045869192,0.6746588527465427,1.0,0.5274785172426588,-0.08315948904669516,0.8415882186628151,0.9455986382917223,0.9009250350624406,0.7931839495497078,0.9372500954145048,0.8610951557951264,0.7994366753520112,0.80339278091736,0.8842227735169144,0.6888583483342889,0.43499899697882105,0.3945481565065402,0.9086523059085642,0.8326223595078778,0.4718643431482659,0.9065427998982035,-0.4120759821065695,0.7002204236865988,0.5377931047113392,0.861067734890383,0.11757599557612983,0.6581782553786156,0.8854534012049257,0.7748791754621552,0.14135924127010693,0.9427615416305735,0.8047999083537799,0.9108349776884933,0.6375902378132157,0.7924201368407557,0.8112524433283734,0.9282679394791221,0.9306660917495233,0.612501997967113,0.7162090135682101,0.6848059673949719,0.7862099552715066,0.7849447123125243,0.026972982331202548,0.9260430195388071,0.814366708924,0.7694644192183334
0.01550356402644297,0.17543921737083984,0.528027196896685,0.48884722932947605,0.3146057483467677,0.5274785172426588,1.0,0.5394291268636655,0.21645082734710627,0.5148696313208269,0.30862351129900345,0.6152653610858543,0.39929390903332584,0.19157687119972336,0.3571979110971989,0.3349758968324236,0.4202638531291298,0.574494006219149,0.5715852790049559,0.6975771770427782,0.3297248716644325,0.44120208442635284,0.6465751850888403,0.48305152537972146,-0.16140278876587938,0.5893110883442901,0.7009140623182607,0.5894222524889684,0.523001051527794,0.24884934242144513,0.38323271443973705,0.16908513952866483,0.16681816164127994,0.46602970565674656,0.13965066139710214,0.27170843009276674,-0.03064446425818496,0.6982740570277156,0.07706399081282804,0.627259229356001,0.5243169897909014,0.147295789185202,0.024466264688131505,0.012158968527959703,0.4029014658371982,0.5589757670969212,0.33115155529935286,0.5811195426448248,0.4523983601375764,0.36774322644967156
-0.2545310180533019,-0.2820045102519284,-0.18678965258771615,0.6441016119063167,0.10398845530097788,-0.08315948904669516,0.5394291268636655,1.0,-0.16738956689333792,-0.0907728696941261,-0.36634583383902425,0.14291770777772358,-0.21756677064616767,-0.31564824970800187,-0.2949663883364409,-0.07669009647146038,-0.09791185898354594,-0.15708217446727282,0.4034683275348793,0.23538371011148648,-0.1296959550631735,0.052109734303383524,0.3486900512181409,-0.11841772133731204,0.3625558093730211,-0.09549257790311394,0.3112462492407291,0.07576499310869338,0.5411095500822257,-0.05251924754401717,-0.09731198354200551,-0.18033294488243715,0.3080986518588915,-0.17357974361871786,-0.3780386426824567,-0.2692101172317635,-0.28301455530009223,0.05427470092888254,-0.3750699049987158,0.010272621975169696,-0.23470583212735496,-0.2023051298740823,-0.36789586385910505,-0.15954541085906926,-0.273286765751689,-0.07407765261743776,0.2859236531540679,-0.06848230248053931,0.019899173792433795,-0.2755414414579644
0.4904270780270547,0.8802278794050332,0.6842022622499379,-0.21858503454748182,0.831812777933306,0.8415882186628151,0.21645082734710627,-0.16738956689333792,1.0,0.8850464773256848,0.8014356970386046,0.7552816362588297,0.8268210527910268,0.8666692874575664,0.7350168440080789,0.9204114312278904,0.9350154629927865,0.4684146154964056,0.5248116515315099,0.29280828705699247,0.8787819497968913,0.8818150402995638,0.410541053959978,0.890095122281101,-0.47065612740057483,0.5694386082531583,0.47590534219015834,0.8470476620271942,0.05798510338454538,0.6546013529419336,0.9454560141990961,0.7438821134860025,0.003434128857193389,0.88502295913843,0.813478733588684,0.9492765460467352,0.6480214379811828,0.625977800782873,0.9078625101546771,0.8095113484555696,0.756307621161081,0.49184135913884647,0.6982324593275685,0.770821877285116,0.6648632936403162,0.7489800240827817,-0.3002643472194747,0.8346981247295674,0.8705403258531613,0.6922441620398164
0.35704311073837236,0.7841444571296595,0.8424014361295723,-0.1435339897130709,0.7197009140061589,0.9455986382917223,0.5148696313208269,-0.0907728696941261,0.8850464773256848,1.0,0.8250942544292807,0.8295658653912112,0.8811720530225134,0.7963241961445637,0.7703068772712132,0.8751253854324736,0.9314517047215222,0.6941777612463841,0.5761731280490449,0.5008828793437375,0.8575015850732209,0.8887350660744753,0.522248442914279,0.9604533674178176,-0.6010103873110229,0.7400873792035223,0.6348889520248296,0.9140238201443591,0.1236582046986304,0.5697611760028547,0.9464756429594056,0.6915697791730757,-0.07518985497428814,0.9359413093146493,0.7458209693414161,0.9088240166651751,0.4834805730213163,0.7799787178798967,0.7970080536474713,0.9487734941861045,0.9198879787793741,0.43889103663078766,0.5823064313448445,0.6086137143428378,0.7225661826029132,0.8863253015218697,-0.18394240609060286,0.9718664250700138,0.8448366430670184,0.7616757439281612
0.6702777635423188,0.9148658515400189,0.8182848877117498,-0.22545120128346782,0.5714938252153385,0.9009250350624406,0.30862351129900345,-0.36634583383902425,0.8014356970386046,0.8250942544292807,1.0,0.6584528185349183,0.9118117679069769,0.9453402774257808,0.8541681598168006,0.7350584964631001,0.8180508080760994,0.62569759976965,0.19547793850437503,0.2559969376243075,0.8630360655970609,0.7037036795087065,0.30439596419814596,0.8067628072366645,-0.3567061331972759,0.6350617747028371,0.3570793423481305,0.7192570815450895,-0.06647167269233868,0.6593646009958071,0.7819408086309569,0.8056719819796399,0.11953079238051838,0.9174839249414609,0.9146785412616338,0.9157826215143227,0.7650441745866234,0.7267244822742421,0.8726326234613895,0.8055657430992649,0.8856651979190844,0.7065722721735029,0.8593409525013913,0.7100439558444552,0.8377469132482518,0.6645605238436463,0.03498833813609991,0.8083272289550972,0.7260980702750293,0.7521089038072638
0.31390529466390377,0.6667777077588652,0.7090004853975558,0.3229799666642298,0.7549770723105032,0.7931839495497078,0.6152653610858543,0.14291770777772358,0.7552816362588297,0.8295658653912112,0.6584528185349183,1.0,0.7598552771154498,0.7034520607914898,0.7534834441191991,0.7424153285924556,0.8466722539520166,0.6035589416457444,0.6454347210236188,0.5979589136659629,0.8053529144332917,0.8015213913977681,0.8374929796628173,0.7885103534162089,-0.3156245738214597,0.789507374828122,0.8124419208440062,0.8105519060994738,0.4297611686924585,0.47606994152942395,0.8048501203778884,0.49012194928900327,0.21826572907039693,0.8152735014163308,0.6455799623982285,0.7596608524419528,0.42388356382720255,0.8399558085671766,0.5641721831943848,0.8627239158400701,0.7390320104280999,0.5193319017766397,0.4762538105528691,0.41406358772443325,0.7061495628217133,0.82269318527112,-0.019345943254343,0.8424108983843367,0.8896415006337813,0.6416542150694308
0.5489642654956813,0.8604081730406955,0.86315871866771,-0.16322992629715227,0.6141238719049421,0.9372500954145048,0.39929390903332584,-0.21756677064616767,0.8268210527910268,0.8811720530225134,0.9118117679069769,0.7598552771154498,1.0,0.8773070269679281,0.8521657126025686,0.7241441908817845,0.8430069407472119,0.7113086798788374,0.3195982622052566,0.3688591054868074,0.8900143629685409,0.7218661953238683,0.45755394968751845,0.8496545346231131,-0.41317283287798307,0.7358768508524131,0.4817713824297832,0.7628414905698561,0.046085435716219286,0.6449569564485657,0.8402440075318148,0.7110803652452152,0.12378766794134109,0.8980888832748931,0.8494485259394173,0.8996119413324247,0.6750578304873257,0.7865878542394371,0.8047429502135748,0.8909091156642711,0.9161955101286565,0.6723173843903049,0.7516404217095706,0.6252291704649172,0.8342270290141435,0.7710923998303583,0.02058215964630528,0.8763022858217974,0.8053964297632064,0.79878374794608
0.6809975224933481,0.9436144091612821,0.7208829749171758,-0.15782123340957466,0.6623661195439173,0.8610951557951264,0.19157687119972336,-0.31564824970800187,0.8666692874575664,0.7963241961445637,0.9453402774257808,0.7034520607914898,0.8773070269679281,1.0,0.8440034490625457,0.7730676079793601,0.8391880338575491,0.48329868691114075,0.21427150900289207,0.18490702274265153,0.9017364073791098,0.7583020003228388,0.35417480937153334,0.7675423575351982,-0.24267816292265693,0.5683667443535068,0.36548615054855627,0.7006067071504404,-0.006086470254274299,0.6688251875194816,0.7984156165210942,0.8291399867898999,0.21188694098788763,0.8976190053198174,0.9517780963177342,0.9343084173899506,0.8365733638104512,0.6768028520384077,0.8818761991622651,0.767045954438013,0.7902388235621874,0.7533555064156403,0.9020681520348979,0.7805256358641481,0.7846005707348628,0.615942243759658,-0.029468439339519984,0.7621952375906487,0.768950883790532,0.6725848572747116
0.4650573418514781,0.8014793852637173,0.8311420379210693,-0.02034006162910607,0.5681739755131295,0.7994366753520112,0.3571979110971989,-0.2949663883364409,0.7350168440080789,0.7703068772712132,0.8541681598168006,0.7534834441191991,0.8521657126025686,0.8440034490625457,1.0,0.6475162316864373,0.832942298253122,0.7187066018413143,0.34104606005148475,0.5159349154184905,0.7545694912462863,0.6044860655491795,0.5374143914437602,0.7745146565137975,-0.36579020033195503,0.8046450234430403,0.5572222925327536,0.6552538577106056,0.15233157848021478,0.5567574807741836,0.7195614252613505,0.6199765533688615,0.17858984030316047,0.848155548964141,0.8873283901716595,0.8268415284916238,0.6647184522504359,0.8497106136076081,0.7137565962394525,0.8282959110706077,0.8564965654205284,0.6948388451455649,0.7687048460463164,0.45461525679958603,0.8918032727855714,0.7571542868694511,0.02609022000518583,0.7964268404319405,0.8004022065133146,0.7840371375422732
0.32225735423107976,0.7475851536212597,0.6288521785651907,-0.12722367135344917,0.7993614363381621,0.80339278091736,0.3349758968324236,-0.07669009647146038,0.9204114312278904,0.8751253854324736,0.7350584964631001,0.7424153285924556,0.7241441908817845,0.7730676079793601,0.6475162316864373,1.0,0.9048207316201675,0.3968986938671808,0.6051833433994637,0.37280995988696225,0.7998294295304684,0.9003112585608459,0.44770616912752614,0.8757767591504907,-0.5274864020886492,0.5192355321858774,0.5587267938184645,0.8787903951355552,0.03214591362774794,0.5261567824894506,0.9299002079700072,0.735456159520692,-0.0818407480785816,0.8440462341105635,0.7041945375608726,0.8854240086960798,0.469731848568262,0.6326434622813693,0.8324847613723322,0.7808140044793325,0.7156669759959241,0.3225695691115056,0.5748571381028855,0.7073254338979483,0.5924698020369433,0.7384993873795117,-0.34921931929557404,0.8359855204105644,0.7968427628595535,0.5736663549780447
0.38471061950523544,0.8339690253635778,0.76478286697205,-0.08922541322371273,0.8168787703148892,0.8842227735169144,0.4202638531291298,-0.09791185898354594,0.9350154629927865,0.9314517047215222,0.8180508080760994,0.8466722539520166,0.8430069407472119,0.8391880338575491,0.832942298253122,0.9048207316201675,1.0,0.5967496649594065,0.5782474166894461,0.47828280498293824,0.8636871946185352,0.8779886911832261,0.5490208998367158,0.9473861004888968,-0.5023738273470738,0.7122883938300847,0.6219015201137947,0.8849841498812501,0.15409139568492736,0.5936929852175995,0.9389256746460156,0.7282857858841033,0.04261594619906074,0.9171945686917009,0.817247638790118,0.938112921454108,0.5945341345023422,0.7824650346006395,0.8485524657356267,0.9001864824271482,0.8472791213842613,0.5010084391342351,0.6734634584456191,0.6623502625136071,0.7566548771437739,0.8423389077212657,-0.21779177404747677,0.9107340289618965,0.9096053037051021,0.7512875600318969
0.29289211416958816,0.5221998124100692,0.8974531247552753,-0.034523613674864964,0.32465448591661233,0.6888583483342889,0.574494006219149,-0.15708217446727282,0.4684146154964056,0.6941777612463841,0.62569759976965,0.6035589416457444,0.7113086798788374,0.48329868691114075,0.7187066018413143,0.3968986938671808,0.5967496649594065,1.0,0.4240224019933418,0.6322564176308386,0.5383388530450751,0.4467614212510224,0.46905873065013426,0.6907293631945549,-0.5400757594897277,0.9113824341645242,0.5667268244792243,0.6186297035924436,0.29499009017885863,0.457428422116451,0.5455428975190136,0.20267283575179684,-0.09453600813655522,0.6947174421642484,0.5167829793788473,0.5597871382306226,0.2879552986112073,0.7500330346933604,0.42530255728051447,0.7775971055744496,0.8416629880926879,0.4158069002272482,0.3457244991671089,0.09208336565878866,0.793307575114305,0.8381026770351651,0.1785899870070195,0.7544086388626623,0.656750338866384,0.8774379405067182
-0.04869580156063474,0.2718077188796738,0.40717360302666344,0.32256418355757843,0.6360134901161635,0.43499899697882105,0.5715852790049559,0.4034683275348793,0.5248116515315099,0.5761731280490449,0.19547793850437503,0.6454347210236188,0.3195982622052566,0.21427150900289207,0.34104606005148475,0.6051833433994637,0.5782474166894461,0.4240224019933418,1.0,0.679619903869552,0.3764101333947345,0.618274107468006,0.6322961430762253,0.6101024197808763,-0.4148405475816055,0.517154813794968,0.7121941097655393,0.7247954389850901,0.525664247854326,0.29658705640686767,0.6111515840293645,0.09987829484502217,-0.0857135309166142,0.4968051955994705,0.13684763800373165,0.41378623140709375,-0.0687376924380777,0.5167740017724037,0.27741229426698494,0.5980481176678591,0.413115995671333,-0.06778099198895578,-0.0279121086753086,0.14288131167489648,0.2922599390910309,0.6821281589301651,-0.17660878441824093,0.6095748712885835,0.6724886878174818,0.4170246469650255
-0.20255534416823937,0.14717666767874646,0.5207961872638366,0.3988176295506272,0.24708101782622519,0.3945481565065402,0.6975771770427782,0.23538371011148648,0.29280828705699247,0.5008828793437375,0.2559969376243075,0.5979589136659629,0.3688591054868074,0.18490702274265153,0.5159349154184905,0.37280995988696225,0.47828280498293824,0.6322564176308386,0.679619903869552,1.0,0.21578601687488158,0.33412946942452904,0.7268466519342787,0.4917262699403128,-0.44524208894888834,0.7221694454018475,0.8296834644879147,0.5096074825154079,0.4961346337626058,0.1527522732274671,0.4243344584402987,0.05047957664035449,-0.13469981321011162,0.43551898171287473,0.2263674725577087,0.2830630308964795,-0.15271447218584627,0.7701492951966206,0.08333089566070301,0.605580831093074,0.5398623716492302,0.03193802046928797,0.02051058007571569,-0.19148590759261336,0.4785295324744204,0.700275031826682,0.017982106975193805,0.6069810157395663,0.5068475636070015,0.39308347346867545
0.6276516311233523,0.8984534966496538,0.7400342055815968,-0.08103750836238471,0.7939398207772997,0.9086523059085642,0.3297248716644325,-0.1296959550631735,0.8787819497968913,0.8575015850732209,0.8630360655970609,0.8053529144332917,0.8900143629685409,0.9017364073791098,0.7545694912462863,0.7998294295304684,0.8636871946185352,0.5383388530450751,0.3764101333947345,0.21578601687488158,1.0,0.8280318335806862,0.47692479274876576,0.8265149021583464,-0.25803229102116093,0.6265224201120582,0.4371336203660975,0.7844316908929991,0.13014098103656327,0.6771988898621488,0.8593366212274488,0.7383568324420028,0.23892023404304746,0.8799954425035243,0.8189240181681047,0.9193253319820168,0.7631762729151921,0.6830069344593436,0.8282388757086825,0.8238804952035187,0.7805057848972448,0.6912511797147975,0.7657864535316712,0.7609002562802326,0.7526137351124023,0.7055359240880448,0.007811798649017376,0.8098696760503031,0.8647970401011702,0.73075379285685
0.40123509243312155,0.7430304648680709,0.6330455341735335,-0.033403574294630346,0.7926016379037619,0.8326223595078778,0.44120208442635284,0.052109734303383524,0.8818150402995638,0.8887350660744753,0.7037036795087065,0.8015213913977681,0.7218661953238683,0.7583020003228388,0.6044860655491795,0.9003112585608459,0.8779886911832261,0.4467614212510224,0.618274107468006,0.33412946942452904,0.8280318335806862,1.0,0.47423315520955556,0.8461432105690124,-0.4117604890333079,0.538712878277605,0.5718473008357463,0.9249760383256209,0.18057091761245397,0.5650512375904334,0.8988400712367416,0.6709399747932304,0.023997772067970678,0.8589582660960501,0.6462579353551701,0.8433480204715894,0.48084340614366455,0.598910564388622,0.7584145604958784,0.8049805123572809,0.7177219151450288,0.3700156920270012,0.5295732423932725,0.7217846857895318,0.5550990308716771,0.7431957163969344,-0.22091598362783144,0.8440758159225088,0.8103312595814504,0.5943047416016873
-0.04688995685343203,0.26753059673818297,0.4423676045517347,0.6200540555338766,0.5173380779345126,0.4718643431482659,0.6465751850888403,0.3486900512181409,0.410541053959978,0.522248442914279,0.30439596419814596,0.8374929796628173,0.45755394968751845,0.35417480937153334,0.5374143914437602,0.44770616912752614,0.5490208998367158,0.46905873065013426,0.6322961430762253,0.7268466519342787,0.47692479274876576,0.47423315520955556,1.0,0.4718925694316887,-0.14033979062404447,0.7254607116393108,0.8636343717616741,0.5275110646324656,0.5779752374642008,0.15617130094617615,0.5103208019261003,0.14067035957006202,0.24381493108577484,0.47374689331467135,0.3279707976631206,0.4078127408345556,0.08295545410644664,0.7821464771487107,0.13762826051521013,0.6374017936520971,0.4490911611329843,0.31753959063325127,0.14213650170959577,-0.02127039367571494,0.5176366873419685,0.6566927981207128,0.08552342980109309,0.599365823434018,0.6685784356410968,0.3594687154902495
0.3692708727527972,0.7967254456637619,0.8231483929585967,-0.1823103346691536,0.7810107616328397,0.9065427998982035,0.48305152537972146,-0.11841772133731204,0.890095122281101,0.9604533674178176,0.8067628072366645,0.7885103534162089,0.8496545346231131,0.7675423575351982,0.7745146565137975,0.8757767591504907,0.9473861004888968,0.6907293631945549,0.6101024197808763,0.4917262699403128,0.8265149021583464,0.8461432105690124,0.4718925694316887,1.0,-0.6237011508368818,0.72448689856955,0.5966283643247215,0.9064416617461114,0.1216870616869277,0.6089242182282759,0.9277222219606812,0.6662337013055736,-0.06171290469374698,0.9206551820566817,0.7406547145375082,0.9126919081070949,0.5118411086034407,0.7601574541016167,0.8379787652638864,0.921504322161472,0.8990521105513398,0.41513049865246904,0.5842469155631022,0.6047848301019985,0.7377605943560881,0.8748413695213486,-0.21486557370657655,0.9379612724647207,0.8636944702114143,0.8124300951875018
